Order ID,Order Date,Customer ID,Product ID,Quantity,Year,Month,Day_of_Month,City,Country,Customer_has_Email,Customer_has_Phone,Customer_has_loyal_card,Coffee Type,Roast Type,Total_Sale_Value,Total_Profit_Value,Total_Sale_Weight
GPU-65651-504,2022-05-11,83947-45528-ET,E-M-2.5,2,2022,5,11,Staten Island,United States,1,1,0,Exc,M,63.25,6.96,5.0
OJU-34452-896,2019-02-04,60799-92593-CX,E-L-0.5,1,2019,2,4,Las Vegas,United States,0,0,1,Exc,L,8.91,0.98,0.5
GZS-50547-887,2019-02-05,61600-55136-UM,E-D-1,2,2019,2,5,Salt Lake City,United States,1,1,1,Exc,D,24.3,2.67,2.0
ESR-54041-053,2022-05-24,59771-90302-OF,A-L-0.5,6,2022,5,24,Seattle,United States,1,1,1,Ara,L,46.62,4.2,3.0
OGD-10781-526,2020-10-04,16880-78077-FB,R-L-0.5,6,2020,10,4,Odessa,United States,1,1,0,Rob,L,43.02,2.58,3.0
FVH-29271-315,2022-06-30,74415-50873-FC,A-D-0.5,3,2022,6,30,Castleknock,Ireland,0,1,1,Ara,D,17.91,1.61,1.5
BNZ-20544-633,2020-10-21,31798-95707-NR,L-L-0.5,4,2020,10,21,Irving,United States,1,1,1,Lib,L,38.04,4.95,2.0
FUX-85791-078,2020-10-16,59122-08794-WT,A-M-0.2,2,2020,10,16,Dayton,United States,1,1,1,Ara,M,6.75,0.61,0.4
YXP-20078-116,2020-09-23,37238-52421-JJ,R-M-0.5,1,2020,9,23,Grand Rapids,United States,1,1,1,Rob,M,5.97,0.36,0.5
VQV-59984-866,2019-03-08,48854-01899-FN,R-D-0.2,3,2019,3,8,Balally,Ireland,1,1,0,Rob,D,8.06,0.48,0.6
JEH-37276-048,2021-06-30,80896-38819-DW,A-L-0.5,3,2021,6,30,Tullyallen,Ireland,1,1,1,Ara,L,23.31,2.1,1.5
VYD-28555-589,2019-08-13,29814-01459-RC,R-L-0.5,6,2019,8,13,Sutton,United Kingdom,1,0,1,Rob,L,43.02,2.58,3.0
WUG-76466-650,2021-02-22,43439-94003-DW,L-D-0.5,3,2021,2,22,Birmingham,United States,0,1,0,Lib,D,23.31,3.03,1.5
RJV-08261-583,2022-03-26,48497-29281-FE,A-D-0.2,5,2022,3,26,Los Angeles,United States,1,1,1,Ara,D,14.92,1.34,1.0
PMR-56062-609,2020-01-10,43605-12616-YH,E-D-0.5,3,2020,1,10,Baltimore,United States,1,1,0,Exc,D,21.87,2.41,1.5
XLD-12920-505,2019-05-01,21907-75962-VB,E-L-0.5,6,2019,5,1,Harrisburg,United States,0,1,1,Exc,L,53.46,5.88,3.0
UBW-50312-037,2020-02-09,69503-12127-YD,A-L-2.5,4,2020,2,9,Dallas,United States,0,1,0,Ara,L,119.14,10.72,10.0
QAW-05889-019,2021-12-29,68810-07329-EU,L-M-0.5,5,2021,12,29,Kansas City,United States,1,1,1,Lib,M,43.65,5.67,2.5
EPT-12715-397,2020-09-09,08478-75251-OG,A-D-0.2,6,2020,9,9,Springfield,United States,0,1,1,Ara,D,17.91,1.61,1.2
DHT-93810-053,2021-09-16,17005-82030-EA,E-L-1,5,2021,9,16,New Haven,United States,1,1,1,Exc,L,74.25,8.17,5.0
DMY-96037-963,2020-10-26,42179-95059-DO,L-D-0.2,3,2020,10,26,Lawrenceville,United States,1,1,1,Lib,D,11.66,1.52,0.6
MBM-55936-917,2019-03-12,55989-39849-WO,L-D-0.5,3,2019,3,12,Asheville,United States,1,1,1,Lib,D,23.31,3.03,1.5
TPA-93614-840,2021-02-18,28932-49296-TM,E-D-0.5,2,2021,2,18,Saint Paul,United States,1,0,1,Exc,D,14.58,1.6,1.0
WDM-77521-710,2020-10-29,86144-10144-CB,A-M-0.5,2,2020,10,29,Minneapolis,United States,1,0,0,Ara,M,13.5,1.21,1.0
EIP-19142-462,2021-09-06,60973-72562-DQ,E-L-1,6,2021,9,6,Santa Ana,United States,1,1,0,Exc,L,89.1,9.8,6.0
EIP-19142-462,2021-09-06,60973-72562-DQ,A-L-0.2,1,2021,9,6,Santa Ana,United States,1,1,0,Ara,L,3.88,0.35,0.2
ZZL-76364-387,2020-09-09,11263-86515-VU,R-L-2.5,4,2020,9,9,Minneapolis,United States,1,1,0,Rob,L,109.94,6.6,10.0
GMF-18638-786,2021-09-26,60004-62976-NI,L-D-0.5,6,2021,9,26,Washington,United States,1,0,1,Lib,D,46.62,6.06,3.0
TDJ-20844-787,2020-11-05,77876-28498-HI,A-L-0.5,5,2020,11,5,San Bernardino,United States,1,1,0,Ara,L,38.85,3.5,2.5
BWK-39400-446,2019-09-12,61302-06948-EH,L-D-0.5,4,2019,9,12,Rochester,United States,1,1,1,Lib,D,31.08,4.04,2.0
LCB-02099-995,2019-07-31,06757-96251-UH,A-D-0.2,6,2019,7,31,Vancouver,United States,1,1,1,Ara,D,17.91,1.61,1.2
UBA-43678-174,2019-03-15,44530-75983-OD,E-D-2.5,6,2019,3,15,Preston,United Kingdom,1,1,0,Exc,D,167.67,18.44,15.0
UDH-24280-432,2021-05-16,44865-58249-RY,L-L-1,4,2021,5,16,Washington,United States,1,1,0,Lib,L,63.4,8.24,4.0
IDQ-20193-502,2019-05-06,36021-61205-DF,L-M-0.2,2,2019,5,6,Knoxville,United States,1,1,1,Lib,M,8.73,1.13,0.4
DJG-14442-608,2019-02-06,75716-12782-SS,R-D-1,3,2019,2,6,Charleston,United States,1,1,1,Rob,D,26.85,1.61,3.0
DWB-61381-370,2021-04-09,11812-00461-KH,L-L-0.2,2,2021,4,9,Dallas,United States,1,1,0,Lib,L,9.51,1.24,0.4
FRD-17347-990,2020-05-20,46681-78850-ZW,A-D-1,4,2020,5,20,Whitegate,Ireland,1,1,0,Ara,D,39.8,3.58,4.0
YPP-27450-525,2020-12-02,01932-87052-KO,E-M-0.5,3,2020,12,2,Chico,United States,1,1,1,Exc,M,24.75,2.72,1.5
EFC-39577-424,2021-08-08,16046-34805-ZF,E-M-1,5,2021,8,8,Little Rock,United States,1,1,1,Exc,M,68.75,7.56,5.0
LAW-80062-016,2022-02-03,34546-70516-LR,E-M-0.5,6,2022,2,3,Balrothery,Ireland,0,1,0,Exc,M,49.5,5.44,3.0
WKL-27981-758,2022-04-08,73699-93557-FZ,A-M-2.5,2,2022,4,8,New Brunswick,United States,1,1,1,Ara,M,51.75,4.66,5.0
VRT-39834-265,2021-01-07,86686-37462-CK,L-L-1,3,2021,1,7,Valleymount,Ireland,0,1,1,Lib,L,47.55,6.18,3.0
QTC-71005-730,2021-09-02,14298-02150-KH,A-L-0.2,4,2021,9,2,San Francisco,United States,0,1,0,Ara,L,15.54,1.4,0.8
TNX-09857-717,2021-11-04,48675-07824-HJ,L-M-1,6,2021,11,4,Lafayette,United States,0,1,1,Lib,M,87.3,11.35,6.0
JZV-43874-185,2021-08-02,18551-80943-YQ,A-M-1,5,2021,8,2,San Diego,United States,0,1,1,Ara,M,56.25,5.06,5.0
ICF-17486-106,2020-01-27,19196-09748-DB,L-L-2.5,1,2020,1,27,Alhambra,United States,1,1,1,Lib,L,36.46,4.74,2.5
BMK-49520-383,2019-12-03,72233-08665-IP,R-L-0.2,3,2019,12,3,Tyler,United States,0,1,1,Rob,L,10.76,0.65,0.6
HTS-15020-632,2019-08-06,53817-13148-RK,R-M-0.2,3,2019,8,6,Lafayette,United States,1,0,0,Rob,M,8.96,0.54,0.6
YLE-18247-749,2020-03-11,92227-49331-QR,A-L-0.5,3,2020,3,11,Dayton,United States,0,1,1,Ara,L,23.31,2.1,1.5
KJJ-12573-591,2021-09-18,12997-41076-FQ,A-L-2.5,1,2021,9,18,Phoenix,United States,0,1,1,Ara,L,29.78,2.68,2.5
RGU-43561-950,2020-11-07,44220-00348-MB,A-L-2.5,5,2020,11,7,Sacramento,United States,1,0,1,Ara,L,148.92,13.4,12.5
JSN-73975-443,2022-06-27,93047-98331-DD,L-M-0.5,1,2022,6,27,Lincoln,United States,1,1,1,Lib,M,8.73,1.13,0.5
WNR-71736-993,2020-02-05,16880-78077-FB,L-D-0.5,4,2020,2,5,Odessa,United States,1,1,0,Lib,D,31.08,4.04,2.0
WNR-71736-993,2020-02-05,16880-78077-FB,A-D-2.5,6,2020,2,5,Odessa,United States,1,1,0,Ara,D,137.31,12.36,15.0
HNI-91338-546,2020-02-07,67285-75317-XI,A-D-0.5,5,2020,2,7,Madison,United States,0,1,0,Ara,D,29.85,2.69,2.5
CYH-53243-218,2020-12-18,88167-57964-PH,R-M-0.5,3,2020,12,18,Charleston,United States,0,1,0,Rob,M,17.91,1.07,1.5
SVD-75407-177,2021-08-23,16106-36039-QS,E-L-0.5,3,2021,8,23,Little Rock,United States,1,1,1,Exc,L,26.73,2.94,1.5
NVN-66443-451,2021-08-20,98921-82417-GN,R-D-1,2,2021,8,20,Anchorage,United States,1,1,0,Rob,D,17.9,1.07,2.0
JUA-13580-095,2019-04-01,55265-75151-AK,R-L-0.2,4,2019,4,1,Longwood,Ireland,1,1,1,Rob,L,14.34,0.86,0.8
ACY-56225-839,2021-01-28,47386-50743-FG,A-M-2.5,3,2021,1,28,San Francisco,United States,0,1,1,Ara,M,77.62,6.99,7.5
QBB-07903-622,2019-10-21,32622-54551-UC,R-L-1,5,2019,10,21,Warren,United States,1,1,0,Rob,L,59.75,3.58,5.0
JLJ-81802-619,2021-06-20,16880-78077-FB,A-L-1,6,2021,6,20,Odessa,United States,1,1,0,Ara,L,77.7,6.99,6.0
HFT-77191-168,2021-11-04,48419-02347-XP,R-D-0.2,2,2021,11,4,Jackson,United States,1,1,1,Rob,D,5.37,0.32,0.4
SZR-35951-530,2021-04-05,14121-20527-OJ,E-D-2.5,3,2021,4,5,Kildare,Ireland,1,1,1,Exc,D,83.84,9.22,7.5
IKL-95976-565,2019-12-09,53486-73919-BQ,A-M-1,2,2019,12,9,Milwaukee,United States,0,1,0,Ara,M,22.5,2.02,2.0
XEY-48929-474,2022-01-02,21889-94615-WT,L-M-2.5,6,2022,1,2,Sacramento,United States,1,1,1,Lib,M,200.79,26.1,15.0
SQT-07286-736,2019-12-08,87726-16941-QW,A-M-1,6,2019,12,8,Boston,United States,0,1,0,Ara,M,67.5,6.07,6.0
QDU-45390-361,2021-11-28,03677-09134-BC,E-M-0.5,1,2021,11,28,Topeka,United States,1,1,0,Exc,M,8.25,0.91,0.5
RUJ-30649-712,2022-03-11,93224-71517-WV,L-L-0.2,2,2022,3,11,Fargo,United States,1,1,1,Lib,L,9.51,1.24,0.4
WSV-49732-075,2021-01-17,76263-95145-GJ,L-D-2.5,1,2021,1,17,Houston,United States,0,1,0,Lib,D,29.78,3.87,2.5
VJF-46305-323,2019-01-18,68555-89840-GZ,L-D-0.5,2,2019,1,18,Seattle,United States,1,1,0,Lib,D,15.54,2.02,1.0
CXD-74176-600,2019-04-07,70624-19112-AO,E-L-0.5,4,2019,4,7,Caherconlish,Ireland,1,1,0,Exc,L,35.64,3.92,2.0
ADX-50674-975,2021-02-03,58916-61837-QH,A-M-2.5,4,2021,2,3,Buffalo,United States,1,1,1,Ara,M,103.5,9.31,10.0
RRP-51647-420,2019-04-18,89292-52335-YZ,E-D-1,3,2019,4,18,Shankill,Ireland,1,1,1,Exc,D,36.45,4.01,3.0
PKJ-99134-523,2021-07-07,77284-34297-YY,R-L-0.5,5,2021,7,7,Bethlehem,United States,1,1,0,Rob,L,35.85,2.15,2.5
FZQ-29439-457,2021-02-23,50449-80974-BZ,E-L-0.2,5,2021,2,23,Watergrasshill,Ireland,1,1,1,Exc,L,22.28,2.45,1.0
USN-68115-161,2021-08-10,08120-16183-AW,E-M-0.2,6,2021,8,10,Monasterevin,Ireland,1,1,0,Exc,M,24.75,2.72,1.2
IXU-20263-532,2019-11-15,68044-89277-ML,L-M-2.5,2,2019,11,15,Sandyford,Ireland,1,0,1,Lib,M,66.93,8.7,5.0
CBT-15092-420,2019-12-17,71364-35210-HS,L-M-0.5,1,2019,12,17,Birmingham,United Kingdom,1,1,1,Lib,M,8.73,1.13,0.5
PKQ-46841-696,2020-03-18,37177-68797-ON,R-M-0.5,3,2020,3,18,Phoenix,United States,1,0,0,Rob,M,17.91,1.07,1.5
XDU-05471-219,2022-06-06,60308-06944-GS,R-L-0.5,1,2022,6,6,Longford,Ireland,1,1,0,Rob,L,7.17,0.43,0.5
NID-20149-329,2021-05-20,49888-39458-PF,R-D-0.2,2,2021,5,20,Toledo,United States,1,1,0,Rob,D,5.37,0.32,0.4
SVU-27222-213,2021-01-11,60748-46813-DZ,L-L-0.2,5,2021,1,11,Ballylinan,Ireland,1,1,0,Lib,L,23.78,3.09,1.0
RWI-84131-848,2019-02-22,16385-11286-NX,R-D-2.5,2,2019,2,22,Charlotte,United States,1,1,1,Rob,D,41.17,2.47,5.0
GUU-40666-525,2021-11-24,68555-89840-GZ,A-L-0.2,3,2021,11,24,Seattle,United States,1,1,0,Ara,L,11.66,1.05,0.6
SCN-51395-066,2022-01-18,72164-90254-EJ,L-L-0.5,4,2022,1,18,Wilkes Barre,United States,1,1,0,Lib,L,38.04,4.95,2.0
ULA-24644-321,2021-08-13,67010-92988-CT,R-D-2.5,4,2021,8,13,Ballyboden,Ireland,1,0,1,Rob,D,82.34,4.94,10.0
EOL-92666-762,2020-01-11,15776-91507-GT,L-L-0.2,2,2020,1,11,Bagenalstown,Ireland,1,1,1,Lib,L,9.51,1.24,0.4
AJV-18231-334,2020-07-05,23473-41001-CD,R-D-2.5,2,2020,7,5,Liverpool,United Kingdom,1,1,0,Rob,D,41.17,2.47,5.0
ZQI-47236-301,2019-07-25,23446-47798-ID,L-L-0.5,5,2019,7,25,Rochester,United States,1,1,0,Lib,L,47.55,6.18,2.5
ZCR-15721-658,2022-05-26,28327-84469-ND,A-M-1,4,2022,5,26,Tucson,United States,1,1,0,Ara,M,45.0,4.05,4.0
QEW-47945-682,2020-01-10,42466-87067-DT,L-L-0.2,5,2020,1,10,Minneapolis,United States,1,1,0,Lib,L,23.78,3.09,1.0
PSY-45485-542,2019-05-17,62246-99443-HF,R-D-0.5,3,2019,5,17,Ashbourne,Ireland,1,1,1,Rob,D,16.11,0.97,1.5
BAQ-74241-156,2020-07-24,99869-55718-UU,R-D-0.2,4,2020,7,24,Bristol,United Kingdom,1,1,1,Rob,D,10.74,0.64,0.8
BVU-77367-451,2020-10-20,77421-46059-RY,A-D-1,5,2020,10,20,Atlanta,United States,1,1,1,Ara,D,49.75,4.48,5.0
TJE-91516-344,2019-09-22,49894-06550-OQ,E-M-1,2,2019,9,22,Farranacoush,Ireland,1,1,0,Exc,M,27.5,3.02,2.0
LIS-96202-702,2020-06-07,72028-63343-SU,L-D-2.5,4,2020,6,7,East End,United Kingdom,1,1,0,Lib,D,119.14,15.49,10.0
VIO-27668-766,2019-12-15,10074-20104-NN,R-D-2.5,1,2019,12,15,Knoxville,United States,1,1,1,Rob,D,20.58,1.24,2.5
ZVG-20473-043,2020-12-06,71769-10219-IM,A-D-0.2,3,2020,12,6,Saginaw,United States,1,1,1,Ara,D,8.96,0.81,0.6
KGZ-56395-231,2021-12-06,22221-71106-JD,A-D-0.5,1,2021,12,6,Saint Augustine,United States,1,1,0,Ara,D,5.97,0.54,0.5
CUU-92244-729,2020-07-11,99735-44927-OL,E-M-1,3,2020,7,11,San Rafael,United States,1,0,1,Exc,M,41.25,4.54,3.0
EHE-94714-312,2021-06-28,27132-68907-RC,E-L-0.2,5,2021,6,28,Flushing,United States,1,1,1,Exc,L,22.28,2.45,1.0
RTL-16205-161,2022-04-05,90440-62727-HI,A-M-0.5,1,2022,4,5,Lawrenceville,United States,1,1,1,Ara,M,6.75,0.61,0.5
GTS-22482-014,2022-03-24,36769-16558-SX,L-M-2.5,4,2022,3,24,Topeka,United States,0,1,1,Lib,M,133.86,17.4,10.0
DYG-25473-881,2020-02-08,10138-31681-SD,A-D-0.2,2,2020,2,8,Shawnee Mission,United States,1,1,0,Ara,D,5.97,0.54,0.4
HTR-21838-286,2022-02-11,24669-76297-SF,A-L-1,2,2022,2,11,Seattle,United States,1,1,0,Ara,L,25.9,2.33,2.0
KYG-28296-920,2020-07-02,78050-20355-DI,E-M-2.5,1,2020,7,2,Kilkenny,Ireland,1,1,1,Exc,M,31.62,3.48,2.5
NNB-20459-430,2022-07-25,79825-17822-UH,L-M-0.2,2,2022,7,25,Kissimmee,United States,1,0,0,Lib,M,8.73,1.13,0.4
FEK-14025-351,2021-03-19,03990-21586-MQ,E-L-0.2,6,2021,3,19,Rochester,United States,1,1,1,Exc,L,26.73,2.94,1.2
AWH-16980-469,2020-05-11,27493-46921-TZ,L-M-0.2,6,2020,5,11,Tyler,United States,1,1,0,Lib,M,26.19,3.4,1.2
ZPW-31329-741,2019-06-08,27132-68907-RC,R-D-1,6,2019,6,8,Flushing,United States,1,1,1,Rob,D,53.7,3.22,6.0
ZPW-31329-741,2019-06-08,27132-68907-RC,E-M-2.5,4,2019,6,8,Flushing,United States,1,1,1,Exc,M,126.5,13.92,10.0
ZPW-31329-741,2019-06-08,27132-68907-RC,E-M-0.2,1,2019,6,8,Flushing,United States,1,1,1,Exc,M,4.12,0.45,0.2
UBI-83843-396,2019-10-09,58816-74064-TF,R-L-1,2,2019,10,9,Seaton,United Kingdom,1,1,0,Rob,L,23.9,1.43,2.0
VID-40587-569,2021-02-20,09818-59895-EH,E-D-2.5,5,2021,2,20,Alexandria,United States,1,1,1,Exc,D,139.72,15.37,12.5
KBB-52530-416,2019-11-21,06488-46303-IZ,L-D-2.5,2,2019,11,21,Salt Lake City,United States,0,1,1,Lib,D,59.57,7.74,5.0
ISJ-48676-420,2021-10-10,93046-67561-AY,L-L-0.5,6,2021,10,10,San Jose,United States,1,0,0,Lib,L,57.06,7.42,3.0
MIF-17920-768,2021-08-05,68946-40750-LK,R-L-0.2,6,2021,8,5,Tr谩 Mh贸r,Ireland,1,1,1,Rob,L,21.51,1.29,1.2
CPX-19312-088,2020-07-31,38387-64959-WW,L-M-0.5,6,2020,7,31,Coolock,Ireland,1,1,1,Lib,M,52.38,6.81,3.0
RXI-67978-260,2020-09-19,48418-60841-CC,E-D-1,6,2020,9,19,Coolock,Ireland,1,1,0,Exc,D,72.9,8.02,6.0
LKE-14821-285,2020-05-03,13736-92418-JS,R-M-0.2,5,2020,5,3,Kinnegad,Ireland,1,1,1,Rob,M,14.92,0.9,1.0
LRK-97117-150,2019-07-08,33000-22405-LO,L-L-1,6,2019,7,8,El Paso,United States,1,1,0,Lib,L,95.1,12.36,6.0
IGK-51227-573,2019-10-26,46959-60474-LT,L-D-0.5,2,2019,10,26,Fort Lauderdale,United States,1,1,0,Lib,D,15.54,2.02,1.0
ZAY-43009-775,2020-09-27,73431-39823-UP,L-D-0.2,6,2020,9,27,Indianapolis,United States,0,1,0,Lib,D,23.31,3.03,1.2
EMA-63190-618,2022-02-28,90993-98984-JK,E-M-0.2,1,2022,2,28,Milwaukee,United States,1,1,1,Exc,M,4.12,0.45,0.2
FBI-35855-418,2020-09-16,06552-04430-AG,R-M-0.5,6,2020,9,16,Eaton,United Kingdom,1,1,0,Rob,M,35.82,2.15,3.0
TXB-80533-417,2020-10-28,54597-57004-QM,L-L-1,2,2020,10,28,Baton Rouge,United States,1,1,0,Lib,L,31.7,4.12,2.0
MBM-00112-248,2019-09-02,50238-24377-ZS,L-L-1,5,2019,9,2,Danbury,United States,0,1,1,Lib,L,79.25,10.3,5.0
EUO-69145-988,2021-08-30,60370-41934-IF,E-D-0.2,3,2021,8,30,Pensacola,United States,1,1,0,Exc,D,10.94,1.2,0.6
GYA-80327-368,2021-06-04,06899-54551-EH,A-D-1,4,2021,6,4,Milltown,Ireland,1,1,0,Ara,D,39.8,3.58,4.0
TNW-41601-420,2020-11-24,66458-91190-YC,R-M-1,5,2020,11,24,Virginia,Ireland,1,1,1,Rob,M,49.75,2.98,5.0
ALR-62963-723,2020-06-21,80463-43913-WZ,R-D-0.2,3,2020,6,21,Balally,Ireland,0,1,1,Rob,D,8.06,0.48,0.6
JIG-27636-870,2020-07-13,67204-04870-LG,R-L-1,4,2020,7,13,Grand Rapids,United States,0,1,0,Rob,L,47.8,2.87,4.0
CTE-31437-326,2019-01-02,22721-63196-UJ,R-M-0.2,4,2019,1,2,Belfast,United Kingdom,1,1,0,Rob,M,11.94,0.72,0.8
CTE-31437-326,2019-01-02,22721-63196-UJ,E-M-0.2,4,2019,1,2,Belfast,United Kingdom,1,1,0,Exc,M,16.5,1.82,0.8
CTE-31437-326,2019-01-02,22721-63196-UJ,L-D-1,4,2019,1,2,Belfast,United Kingdom,1,1,0,Lib,D,51.8,6.73,4.0
CTE-31437-326,2019-01-02,22721-63196-UJ,L-L-0.2,3,2019,1,2,Belfast,United Kingdom,1,1,0,Lib,L,14.26,1.85,0.6
SLD-63003-334,2022-02-17,55515-37571-RS,L-M-0.2,6,2022,2,17,High Point,United States,1,1,0,Lib,M,26.19,3.4,1.2
BXN-64230-789,2020-12-19,25598-77476-CB,A-L-1,2,2020,12,19,El Paso,United States,1,1,1,Ara,L,25.9,2.33,2.0
XEE-37895-169,2019-02-20,14888-85625-TM,A-L-2.5,3,2019,2,20,Cleveland,United States,1,1,1,Ara,L,89.35,8.04,7.5
ZTX-80764-911,2021-01-14,92793-68332-NR,L-D-0.5,6,2021,1,14,Ballymahon,Ireland,1,1,0,Lib,D,46.62,6.06,3.0
WVT-88135-549,2019-11-16,66458-91190-YC,A-D-1,3,2019,11,16,Virginia,Ireland,1,1,1,Ara,D,29.85,2.69,3.0
IPA-94170-889,2019-12-04,64439-27325-LG,R-L-0.2,3,2019,12,4,Whitegate,Ireland,1,1,1,Rob,L,10.76,0.65,0.6
YQL-63755-365,2020-07-31,78570-76770-LB,A-M-0.2,4,2020,7,31,Birmingham,United States,1,1,1,Ara,M,13.5,1.21,0.8
RKW-81145-984,2019-03-11,98661-69719-VI,L-L-1,3,2019,3,11,Saint Cloud,United States,1,1,0,Lib,L,47.55,6.18,3.0
MBT-23379-866,2022-05-10,82990-92703-IX,L-L-1,5,2022,5,10,Philadelphia,United States,1,0,0,Lib,L,79.25,10.3,5.0
GEJ-39834-935,2021-12-25,49412-86877-VY,L-M-0.2,6,2021,12,25,Detroit,United States,1,1,1,Lib,M,26.19,3.4,1.2
KRW-91640-596,2022-04-22,70879-00984-FJ,R-L-0.5,3,2022,4,22,Saint Louis,United States,1,1,0,Rob,L,21.51,1.29,1.5
AOT-70449-651,2022-06-11,53414-73391-CR,R-D-2.5,5,2022,6,11,Schenectady,United States,0,1,1,Rob,D,102.92,6.18,12.5
DGC-21813-731,2022-04-27,43606-83072-OA,L-D-0.2,2,2022,4,27,Lakeland,United States,0,1,0,Lib,D,7.77,1.01,0.4
JBE-92943-643,2020-12-29,84466-22864-CE,E-D-2.5,5,2020,12,29,Melbourne,United States,1,1,0,Exc,D,139.72,15.37,12.5
ZIL-34948-499,2020-07-14,66458-91190-YC,A-D-0.5,2,2020,7,14,Virginia,Ireland,1,1,1,Ara,D,11.94,1.07,1.0
JSU-23781-256,2021-09-07,76499-89100-JQ,L-D-0.2,1,2021,9,7,New Orleans,United States,1,1,0,Lib,D,3.88,0.51,0.2
JSU-23781-256,2021-09-07,76499-89100-JQ,R-M-1,4,2021,9,7,New Orleans,United States,1,1,0,Rob,M,39.8,2.39,4.0
VPX-44956-367,2019-06-09,39582-35773-ZJ,R-M-0.5,5,2019,6,9,Topeka,United States,1,1,0,Rob,M,29.85,1.79,2.5
VTB-46451-959,2020-10-25,66240-46962-IO,L-D-2.5,1,2020,10,25,Lucan,Ireland,1,1,0,Lib,D,29.78,3.87,2.5
DNZ-11665-950,2021-02-28,10637-45522-ID,L-L-2.5,2,2021,2,28,Springfield,United States,0,1,0,Lib,L,72.91,9.48,5.0
ITR-54735-364,2020-07-26,92599-58687-CS,R-D-0.2,5,2020,7,26,Camden,United States,0,1,1,Rob,D,13.42,0.81,1.0
YDS-02797-307,2022-06-05,06058-48844-PI,E-M-2.5,4,2022,6,5,Seattle,United States,1,1,1,Exc,M,126.5,13.92,10.0
BPG-68988-842,2019-02-21,53631-24432-SY,E-M-0.5,5,2019,2,21,Wootton,United Kingdom,1,1,0,Exc,M,41.25,4.54,2.5
XZG-51938-658,2020-04-05,18275-73980-KL,E-L-0.5,6,2020,4,5,Waco,United States,1,1,0,Exc,L,53.46,5.88,3.0
KAR-24978-271,2019-01-10,23187-65750-HZ,R-M-1,6,2019,1,10,Richmond,United States,1,1,0,Rob,M,59.7,3.58,6.0
FQK-28730-361,2022-04-12,22725-79522-GP,R-M-1,6,2022,4,12,Toledo,United States,1,1,0,Rob,M,59.7,3.58,6.0
BGB-67996-089,2022-01-30,06279-72603-JE,R-D-1,5,2022,1,30,Huntington,United States,1,1,0,Rob,D,44.75,2.68,5.0
XMC-20620-809,2021-05-14,83543-79246-ON,E-M-0.5,2,2021,5,14,Winter Haven,United States,1,1,1,Exc,M,16.5,1.82,1.0
ZSO-58292-191,2022-06-12,66794-66795-VW,R-D-0.5,4,2022,6,12,Dallas,United States,0,1,0,Rob,D,21.48,1.29,2.0
LWJ-06793-303,2022-01-02,95424-67020-AP,R-M-2.5,2,2022,1,2,Adare,Ireland,1,1,1,Rob,M,45.77,2.75,5.0
FLM-82229-989,2022-01-24,73017-69644-MS,L-L-0.2,2,2022,1,24,Ballivor,Ireland,0,1,0,Lib,L,9.51,1.24,0.4
CPV-90280-133,2019-03-20,66458-91190-YC,R-D-0.2,3,2019,3,20,Virginia,Ireland,1,1,1,Rob,D,8.06,0.48,0.6
OGW-60685-912,2020-11-21,67423-10113-LM,E-D-2.5,4,2020,11,21,Evansville,United States,1,0,1,Exc,D,111.78,12.3,10.0
DEC-11160-362,2021-10-13,48582-05061-RY,R-D-0.2,4,2021,10,13,Naperville,United States,1,0,1,Rob,D,10.74,0.64,0.8
WCT-07869-499,2021-10-19,32031-49093-KE,R-D-0.5,5,2021,10,19,Charleston,United States,1,0,0,Rob,D,26.85,1.61,2.5
FHD-89872-325,2019-04-29,31715-98714-OO,L-L-1,4,2019,4,29,Lansing,United States,1,1,1,Lib,L,63.4,8.24,4.0
AZF-45991-584,2019-10-12,73759-17258-KA,A-D-2.5,1,2019,10,12,Boyle,Ireland,0,1,1,Ara,D,22.88,2.06,2.5
MDG-14481-513,2021-05-19,64897-79178-MH,A-M-2.5,4,2021,5,19,Shreveport,United States,1,1,0,Ara,M,103.5,9.31,10.0
OFN-49424-848,2021-07-03,73346-85564-JB,R-L-2.5,2,2021,7,3,San Jose,United States,1,1,0,Rob,L,54.97,3.3,5.0
NFA-03411-746,2020-02-08,07476-13102-NJ,A-L-0.5,2,2020,2,8,Philadelphia,United States,1,1,0,Ara,L,15.54,1.4,1.0
CYM-74988-450,2020-10-16,87223-37422-SK,L-D-0.2,4,2020,10,16,Sheffield,United Kingdom,1,1,0,Lib,D,15.54,2.02,0.8
WTV-24996-658,2020-10-23,57837-15577-YK,E-D-2.5,3,2020,10,23,Manorhamilton,Ireland,0,1,0,Exc,D,83.84,9.22,7.5
DSL-69915-544,2021-03-10,10142-55267-YO,R-L-0.2,3,2021,3,10,New York City,United States,1,1,1,Rob,L,10.76,0.65,0.6
NBT-35757-542,2021-07-07,73647-66148-VM,E-L-0.2,3,2021,7,7,Oklahoma City,United States,1,1,1,Exc,L,13.36,1.47,0.6
OYU-25085-528,2021-02-05,10142-55267-YO,E-L-0.2,4,2021,2,5,New York City,United States,1,1,1,Exc,L,17.82,1.96,0.8
XCG-07109-195,2020-12-11,92976-19453-DT,L-D-0.2,6,2020,12,11,Newark,United States,1,1,1,Lib,D,23.31,3.03,1.2
YZA-25234-630,2022-05-13,89757-51438-HX,E-D-0.2,2,2022,5,13,New Haven,United States,1,1,0,Exc,D,7.29,0.8,0.4
